Date,Equity
2024-07-03,347103.79166076344
2024-07-04,348360.1797779161
2024-07-05,344399.25977956475
2024-07-08,351160.38684482686
2024-07-09,354705.31570128317
2024-07-10,357281.54464017745
2024-07-11,360089.51961396827
2024-07-12,351466.53436311893
2024-07-15,352939.1621352373
2024-07-16,354426.1664642561
2024-07-17,357886.61238085723
2024-07-18,347317.1558824742
2024-07-19,344170.44217470486
2024-07-22,327603.5118707305
2024-07-23,336663.9729825617
2024-07-26,332637.29401517933
2024-07-29,328945.22886803764
2024-07-30,332389.48109912826
2024-07-31,333103.8641877062
2024-08-01,337037.24633350107
2024-08-02,328050.1083408386
2024-08-05,315602.02480945183
2024-08-06,316980.7528442885
2024-08-07,319529.8383590607
2024-08-08,318336.13968244917
2024-08-09,320678.34090738173
2024-08-12,321791.9119093778
2024-08-13,321666.94967904466
2024-08-14,321722.78862390143
2024-08-15,321820.1050424477
2024-08-16,322292.7656982998
2024-08-19,322254.0694679211
2024-08-20,322035.31656671304
2024-08-21,321450.7662377844
2024-08-22,321750.31190751644
2024-08-23,321957.489641244
2024-08-26,323625.0002043317
2024-08-27,323077.4170077353
2024-08-28,323048.92823848163
2024-08-29,322921.80696496036
2024-08-30,322890.39501882973
2024-09-02,322260.23681900866
2024-09-03,321270.47321458533
2024-09-04,315000.9620466359
2024-09-05,315174.24135120114
2024-09-06,316182.8321155142
2024-09-09,315180.46320923686
2024-09-10,313739.85851419653
2024-09-11,314010.7421847767
2024-09-12,318023.39330163103
2024-09-13,317822.78600194276
2024-09-16,317811.3635526277
2024-09-18,316757.5484552439
2024-09-19,320369.8600084667
2024-09-20,320483.3383755245
2024-09-23,320182.3396332489
2024-09-24,320238.68371999485
2024-09-25,320813.3184333171
2024-09-26,319913.53200611746
2024-09-27,319974.97288259806
2024-09-30,317564.30595744884
2024-10-01,318806.3457379124
2024-10-04,312247.22220729716
2024-10-07,317969.81216288067
2024-10-08,315991.8688135777
2024-10-09,316041.44397938467
2024-10-11,313642.16037294565
2024-10-14,315830.2253066709
2024-10-15,315848.64975552587
2024-10-16,316838.2204272876
2024-10-17,319014.5872632024
2024-10-18,318422.94083057926
2024-10-21,322982.2140914861
2024-10-22,323005.4254862971
2024-10-23,322328.06996442174
2024-10-24,316330.35161563946
2024-10-25,321165.6542124116
2024-10-28,318909.5802522283
2024-10-29,311355.68896988616
2024-10-30,309579.35329770617
2024-11-01,312523.7429744489
2024-11-04,313005.6807195637
2024-11-05,315750.2080007119
2024-11-06,321440.77400699846
2024-11-07,323602.82836749585
2024-11-08,324612.99568938324
2024-11-11,322155.3760304734
2024-11-12,317684.80078886164
2024-11-13,317823.1296859578
2024-11-14,315925.9419454293
2024-11-15,313893.6852222823
2024-11-18,306910.98171829793
2024-11-19,315762.085526477
2024-11-20,315004.1112478369
2024-11-21,319669.52004921844
2024-11-22,321314.49136333517
2024-11-25,322634.4383646979
2024-11-26,319827.9949230364
2024-11-27,311066.522487627
2024-11-28,310867.76818219345
2024-11-29,312840.72582608735
2024-12-02,316258.9858044296
2024-12-03,318419.9901396862
2024-12-04,321631.56372741266
2024-12-05,320702.8534702768
2024-12-06,321714.70117984724
2024-12-09,327579.2095187295
2024-12-10,323888.13562551484
2024-12-11,323923.22116929496
2024-12-12,325443.90440237365
2024-12-13,327719.86655218084
2024-12-16,327301.76156237343
2024-12-17,330634.50022096955
2024-12-18,330195.7903110486
2024-12-19,329018.80553112377
2024-12-20,325028.32443341566
2024-12-23,328882.7562486858
2024-12-24,323788.83236408577
2024-12-25,325104.34721435327
2024-12-26,326499.4981666203
2024-12-27,331993.0670153559
2024-12-30,328684.8916819865
2024-12-31,330796.94799515547
2025-01-02,323673.6783299946
2025-01-03,326113.03092421277
2025-01-06,330534.57929464005
2025-01-07,330857.50664790353
2025-01-08,328972.4828529571
2025-01-09,323907.05971138726
2025-01-10,321227.13989036664
2025-01-13,313459.273694772
2025-01-14,316536.32120046736
2025-01-15,314942.0387729497
2025-01-16,316569.9398820895
2025-01-17,319102.29366784217
2025-01-20,319924.3846485108
2025-01-21,319919.8735310477
2025-01-22,321473.8694303388
2025-02-03,317691.0732106607
2025-02-04,316358.4855662455
2025-02-05,319123.85659482674
2025-02-06,318412.9207410878
2025-02-07,317216.8318723418
2025-02-10,316028.81003652216
2025-02-11,316475.496678101
2025-02-12,316983.03913238586
2025-02-13,317277.73256638594
2025-02-14,315397.41383400233
2025-02-17,316679.5412975136
2025-02-18,317086.40197063034
2025-02-19,322353.9956063031
2025-02-20,321306.02407544444
2025-02-21,325943.49682861735
2025-02-24,326817.446939263
2025-02-25,326256.3134948477
2025-02-26,322816.51657019655
2025-02-27,319575.53997285693
2025-03-03,314632.8339855845
2025-03-04,316384.8420906908
2025-03-05,318358.1730349106
2025-03-06,315523.07945152075
2025-03-07,315408.72332128615
2025-03-10,317809.22718256415
2025-03-11,313591.37478683033
2025-03-12,318486.3834831714
2025-03-13,318285.75328675826
2025-03-14,321713.19002906646
2025-03-17,320481.6828143678
2025-03-18,319335.9301651397
2025-03-19,319498.42117664526
2025-03-20,322931.5895797871
2025-03-21,322316.63259757793
2025-03-24,321724.82631320885
2025-03-25,320995.02301453205
2025-03-26,321204.4237147634
2025-03-27,320971.21749994834
2025-03-28,320398.575886943
2025-03-31,319109.43304310425
2025-04-01,319957.6430222929
2025-04-02,320061.3934576783
2025-04-07,317392.349067745
2025-04-08,316579.28184486827
2025-04-09,316098.1168132288
2025-04-10,316616.2992659551
2025-04-11,316670.756285973
2025-04-14,316681.4466603801
2025-04-15,316686.2865294335
2025-04-16,316697.32445474237
2025-04-17,316643.4289082632
2025-04-18,316776.48039838806
2025-04-21,316740.0129038768
2025-04-22,316508.26535260497
2025-04-23,316945.6838964601
2025-04-24,316731.18323264935
2025-04-25,316677.13650768
2025-04-28,316757.13414038986
2025-04-29,316758.4324069992
2025-04-30,316479.77345163526
2025-05-02,316791.52386985376
2025-05-05,316461.3909768816
2025-05-06,316796.03164911695
2025-05-07,316570.3759698561
2025-05-08,316862.4826849192
2025-05-09,317545.446766805
2025-05-12,318413.75027282286
2025-05-13,318706.5035269078
2025-05-14,322665.9252485167
2025-05-15,323280.33069175284
2025-05-16,324853.05699795886
2025-05-19,322144.77765473415
2025-05-20,322612.83852909406
2025-05-21,327007.6292958058
2025-05-22,333033.61241499864
2025-05-23,330980.425561922
2025-05-26,328734.2652917477
2025-05-27,328373.01603046776
2025-05-28,327894.60142108786
2025-05-29,331039.1467921071
2025-06-02,329821.2524252207
2025-06-03,333164.00685181224
2025-06-04,336187.5038243637
2025-06-05,338092.2126361022
2025-06-06,334797.4775433155
2025-06-09,336852.136476283
2025-06-10,346027.99854005035
2025-06-11,348966.0187178178
2025-06-12,350628.7178122393
2025-06-13,349031.2028113937
2025-06-16,349008.325466167
2025-06-17,347059.8165061597
2025-06-18,349146.3757043148
2025-06-19,346497.10264065297
2025-06-20,343983.21038376295
2025-06-23,342136.74653729465
2025-06-24,345829.70832602703
2025-06-25,344773.0940918613
2025-06-26,343128.6947649111
2025-06-27,344080.35212284315
2025-06-30,343572.41544221336
2025-07-01,346492.4546394573
2025-07-02,346109.5690534608
2025-07-03,347389.1275727725
2025-07-04,343062.7154044232
2025-07-07,340553.7950205363
2025-07-08,345657.0026330321
2025-07-09,352018.85664557497
2025-07-10,352427.4827567409
2025-07-11,352532.53915033734
2025-07-14,350506.72621493565
2025-07-15,357795.1338660134
2025-07-16,358821.2035172358
2025-07-17,364135.31182758143
2025-07-18,369069.9457376178
2025-07-21,371113.5873926547
2025-07-22,367009.38874125615
2025-07-23,370210.78113070154
2025-07-24,372861.320629599
2025-07-25,375072.20456802624
2025-07-28,381071.19631701964
2025-07-29,381799.61397961964
2025-07-30,388027.64624203637
2025-07-31,399727.2029590129
2025-08-04,389886.70844260417
2025-08-05,396722.26590525184
2025-08-06,396207.95831877796
2025-08-07,401101.13783979934
2025-08-08,410279.9597346846
2025-08-11,416919.9827238496
2025-08-12,423202.8320450735
2025-08-13,434327.0948235252
2025-08-14,434404.1572490233
2025-08-15,440231.2324585416
2025-08-18,448536.34492260014
2025-08-19,433467.51819457224
2025-08-20,416421.8394366066
2025-08-21,422081.9915520182
2025-08-22,422489.3349111709
2025-08-25,432380.2998859464
2025-08-26,432473.7140905925
2025-08-27,441560.5692793264
2025-08-28,440424.8314565544
2025-08-29,447800.5546728762
2025-09-01,427618.46223560354
2025-09-02,409519.7090551516
2025-09-03,411050.7864874068
2025-09-04,407950.6224375548
2025-09-05,415554.6765826319
2025-09-08,420422.4406367687
2025-09-09,425574.57872694207
2025-09-10,434272.64759437315
2025-09-11,433701.6520968621
2025-09-12,429473.8867642029
2025-09-15,428425.1189078324
2025-09-16,433944.17039587273
2025-09-17,432678.7485150734
2025-09-18,439401.38438763143
2025-09-19,437328.47495584475
2025-09-22,446331.25491765863
2025-09-23,449746.26191972435
2025-09-24,447066.8985481034
2025-09-25,442517.3680773353
2025-09-26,426666.7267187834
2025-09-30,437300.304966214
2025-10-01,447174.53304282605
2025-10-02,459994.8942742836
2025-10-03,470818.2079638944
2025-10-07,492756.7371086639
2025-10-08,490887.9210835351
2025-10-09,494623.7543935063
2025-10-13,490534.417981528
2025-10-14,473670.46200926334
2025-10-15,479184.50360873423
2025-10-16,497711.038817355
2025-10-17,496771.7940503542
2025-10-20,511776.3612673954
2025-10-21,509614.0395312638
2025-10-22,512475.943365668
2025-10-23,515357.44747582683
2025-10-27,539059.4472310076
2025-10-28,546040.2447207063
2025-10-29,550883.5238531503
2025-10-30,562697.6402763957
2025-10-31,559266.1564047089
2025-11-03,561890.2350572962
2025-11-04,543496.1989560638
2025-11-05,548134.1119477708
2025-11-06,562000.4561258304
2025-11-07,550788.8261905384
2025-11-10,568327.1629572633
2025-11-11,573291.6082870456
2025-11-12,576037.2694875969
2025-11-13,583268.8203665486
2025-11-14,568611.5491230274
2025-11-17,572572.2853719819
2025-11-18,564969.2817666741
2025-11-19,558791.2030894101
2025-11-20,566285.1882145925
2025-11-21,547766.0833060149
2025-11-24,551733.251318139
2025-11-25,553776.8258563814
2025-11-26,552501.6786953848
2025-11-27,561841.7600269474
2025-11-28,564555.244364069
2025-12-01,563110.1181535521
2025-12-02,566001.8755142655
2025-12-03,568814.2543094535
2025-12-04,565459.491603685
2025-12-05,572552.7873702539
2025-12-08,573427.3811342315
2025-12-09,574140.8028765793
2025-12-10,573255.2017450286
2025-12-11,569886.5625925218
2025-12-12,571962.4461916166
2025-12-15,573042.5847088521
2025-12-16,564291.3586426955
2025-12-17,563480.0526578113
2025-12-18,559526.5532373565
2025-12-19,564949.6799663629
2025-12-22,567545.09264162
2025-12-23,562744.1884932002
2025-12-24,565896.9877813965
2025-12-26,567141.945440993
2025-12-29,567358.5873009439
2025-12-30,570937.646989414
2025-12-31,571160.0129256723
2026-01-02,580584.6418896447
2026-01-05,588651.2885662648
2026-01-06,610734.6548687161
2026-01-07,623144.2855224848
2026-01-08,619573.0897215513
2026-01-09,605446.1878474269
2026-01-12,624722.9183118775
2026-01-13,631673.1371249352
2026-01-14,639221.7122199723
2026-01-15,651494.6498179657
2026-01-16,665765.5056266274
2026-01-19,683975.96187969
2026-01-20,689014.7446232596
2026-01-21,669171.8027028807
2026-01-22,677413.2312232433
2026-01-23,674708.0991175143
2026-01-26,690489.9331152621
2026-01-27,689158.3285203783
2026-01-28,715437.4405631158
2026-01-29,703509.5118095479
2026-01-30,721559.3577227481
2026-02-02,685548.1362499588
2026-02-03,690688.0188761135
2026-02-04,718398.732367207
2026-02-05,683797.2432642168
2026-02-06,664608.8150017428
2026-02-09,682069.5190839256
2026-02-10,675318.5314054048
2026-02-11,682717.9210609932
2026-02-23,712777.2829951063
2026-02-24,747379.7974762168
2026-02-25,758487.6094918853
2026-02-26,768123.0246915579
2026-03-02,758642.9483135724
2026-03-03,726324.5177347113
2026-03-04,672290.8959970741
2026-03-05,704379.0033313597
2026-03-06,706132.5345323865
2026-03-09,659089.0278883246
2026-03-10,689502.3550561168
2026-03-11,720215.2420939825
2026-03-12,728704.7867500511
2026-03-13,738847.7506315034
2026-03-16,738058.7634553746
2026-03-17,753048.7158096433
2026-03-18,766372.4959224793
2026-03-19,771424.5230146113
2026-03-20,764090.2922230809
2026-03-23,740254.1246224389
2026-03-24,731087.8960616237
2026-03-25,761324.502656607
2026-03-26,764498.8153399207
2026-03-27,768822.5973627169
2026-03-30,758160.0417782274
2026-03-31,734903.1920844467
2026-04-01,758089.3312230317
2026-04-02,752758.5501765044
2026-04-07,762093.5947104933
2026-04-08,785198.7316913289
2026-04-09,788457.5871140702
2026-04-10,792094.5688240398
2026-04-13,797147.824349657
2026-04-14,792218.6205258642
2026-04-15,804561.9791770291
2026-04-16,826812.9549770004
2026-04-17,834280.6927096002
2026-04-20,835510.4490820154
2026-04-21,852426.1987707303
2026-04-22,857965.6021947704
2026-04-23,835348.1909990266
2026-04-24,859294.8554845166
2026-04-27,862809.4313863944
2026-04-28,875411.7233589792
2026-04-29,865981.4118319425
2026-04-30,885995.6197141418
2026-05-04,915977.3891033183
2026-05-05,917977.6187520819
2026-05-06,925530.1719469428
2026-05-07,944900.3888555956
2026-05-08,908300.6197829924
2026-05-11,952387.9438927309
2026-05-12,955435.5348932495
2026-05-13,931485.2863816167
2026-05-14,925638.16491524
2026-05-15,897556.3913840633
2026-05-18,901937.349140502
2026-05-19,891049.6287099731
2026-05-20,893957.2005347507
2026-05-21,946193.3607692784
2026-05-22,976970.4940528444
