Date,Equity
2024-01-19,1557869.1929345517
2024-01-22,1593908.3624467058
2024-01-23,1609905.3497742284
2024-01-24,1601893.1606336532
2024-01-25,1605483.3337884785
2024-01-26,1588431.5742198618
2024-01-29,1604310.537151526
2024-01-30,1634692.7860414407
2024-01-31,1620812.8498059902
2024-02-01,1680856.3439887024
2024-02-02,1742765.269105305
2024-02-05,1763104.9291575197
2024-02-15,1833842.207158996
2024-02-16,1799938.2493207853
2024-02-19,1775552.1187011758
2024-02-20,1761155.7899641588
2024-02-21,1750664.6323024025
2024-02-22,1767188.4377810815
2024-02-23,1757670.3704157113
2024-02-26,1758453.9982630908
2024-02-27,1727174.7500923679
2024-02-29,1772402.9677222746
2024-03-01,1796060.545852606
2024-03-04,1811110.1581352474
2024-03-05,1857917.148517054
2024-03-06,1903196.137233139
2024-03-07,1871410.1233572687
2024-03-08,1827438.016131575
2024-03-11,1847101.960066108
2024-03-12,1853041.0592499156
2024-03-13,1828949.8606074336
2024-03-14,1768892.861912656
2024-03-15,1751053.5977172272
2024-03-18,1798143.1370478917
2024-03-19,1806356.6969447504
2024-03-20,1798677.4348721425
2024-03-21,1811500.7367928647
2024-03-22,1797143.369762583
2024-03-25,1801392.243240918
2024-03-26,1765728.8135463777
2024-03-27,1776668.1862537286
2024-03-28,1786775.3322267844
2024-03-29,1795274.587162933
2024-04-01,1781940.7733197561
2024-04-02,1827976.6510258652
2024-04-03,1833295.6392788906
2024-04-08,1825493.0402759041
2024-04-09,1854827.875615269
2024-04-10,1841590.1629201586
2024-04-11,1830751.5404830805
2024-04-12,1858072.2805744223
2024-04-15,1803993.4671856507
2024-04-16,1736503.1261176604
2024-04-17,1800314.2860027312
2024-04-18,1832582.663946063
2024-04-19,1759012.3178296923
2024-04-22,1690847.8809565024
2024-04-23,1697868.7295419136
2024-04-24,1762201.3877805953
2024-04-25,1742045.1097314754
2024-04-26,1762772.8050818515
2024-04-29,1764355.6263794692
2024-04-30,1756731.5972731165
2024-05-02,1745326.0122419982
2024-05-03,1747335.6894441496
2024-05-06,1756593.3536032874
2024-05-07,1761169.4779035628
2024-05-08,1751219.8119274797
2024-05-09,1740379.2532486308
2024-05-10,1742616.7271097195
2024-05-13,1731539.5668423995
2024-05-14,1737021.3794242116
2024-05-15,1761750.5039270292
2024-05-16,1807183.9211767893
2024-05-17,1778102.7628450403
2024-05-20,1767169.2701850713
2024-05-21,1742972.2593316429
2024-05-22,1765973.874225324
2024-05-23,1767090.005849896
2024-05-24,1796157.7157422
2024-05-27,1828763.549063828
2024-05-28,1858987.8325287425
2024-05-29,1833660.2268532729
2024-05-30,1825827.5222295956
2024-05-31,1790488.5170919043
2024-06-03,1809782.9799332505
2024-06-04,1796881.4084193949
2024-06-05,1846088.1855694703
2024-06-06,1861576.0969229802
2024-06-07,1880747.2904874054
2024-06-11,1809871.9619508903
2024-06-12,1791804.907442623
2024-06-13,1823098.8033306939
2024-06-14,1863131.2037132839
2024-06-17,1847482.0179086651
2024-06-18,1863555.7545499795
2024-06-19,1856070.5028697047
2024-06-20,1882801.3231966658
2024-06-21,1872470.7370182679
2024-06-24,1835851.8238305072
2024-06-25,1851191.7568217337
2024-06-26,1852097.4420713559
2024-06-27,1841396.3648219253
2024-06-28,1859588.0811114276
2024-07-01,1844297.6815683942
2024-07-02,1823082.3272247862
2024-07-03,1848232.8142606174
2024-07-04,1853484.7314724838
2024-07-05,1839221.1977228667
2024-07-08,1879467.0477983616
2024-07-09,1882232.8051997935
2024-07-10,1900243.6230351124
2024-07-11,1916465.4894495946
2024-07-12,1881901.086169341
2024-07-15,1895821.0178290897
2024-07-16,1890895.5156661393
2024-07-17,1907188.5208803858
2024-07-18,1863393.9191377712
2024-07-19,1835513.724920192
2024-07-22,1755932.9835197362
2024-07-23,1796962.4579745901
2024-07-26,1788959.4018559242
2024-07-29,1777264.8807756996
2024-07-30,1792924.9668906278
2024-07-31,1792200.1008011908
2024-08-01,1812254.960780788
2024-08-02,1757141.486763779
2024-08-05,1667312.9238228805
2024-08-06,1673249.7696306512
2024-08-07,1688357.6080385805
2024-08-08,1680601.4618460962
2024-08-09,1697796.3529828968
2024-08-12,1706865.062946557
2024-08-13,1707004.2583495686
2024-08-14,1704364.986204728
2024-08-15,1707694.3820224074
2024-08-16,1711554.7340358582
2024-08-19,1710328.31269829
2024-08-20,1708709.7441534235
2024-08-21,1706948.4453812467
2024-08-22,1707131.599319736
2024-08-23,1707565.644912927
2024-08-26,1717009.9773140808
2024-08-27,1715317.8869829907
2024-08-28,1720087.3051627562
2024-08-29,1715279.2076304967
2024-08-30,1714520.574533814
2024-09-02,1712623.9087959952
2024-09-03,1705907.0107956105
2024-09-04,1672659.1585943955
2024-09-05,1674324.0841582655
2024-09-06,1680850.6595010185
2024-09-09,1676401.609328265
2024-09-10,1670932.0599204055
2024-09-11,1673376.3392886838
2024-09-12,1695093.1956429824
2024-09-13,1691218.7552180125
2024-09-16,1692336.3042620197
2024-09-18,1684081.2686652767
2024-09-19,1700809.6503206757
2024-09-20,1699656.5745367664
2024-09-23,1699514.3462901516
2024-09-24,1706355.583470576
2024-09-25,1708561.9577455455
2024-09-26,1704727.0469905848
2024-09-27,1715901.0278487778
2024-09-30,1686963.1049865005
2024-10-01,1691061.2317992144
2024-10-04,1638567.0425407987
2024-10-07,1670370.4435269893
2024-10-08,1660830.2398262918
2024-10-09,1659826.3286222073
2024-10-11,1651117.9263317094
2024-10-14,1665128.3512964104
2024-10-15,1665254.1400456852
2024-10-16,1671837.1960579345
2024-10-17,1683833.8333804102
2024-10-18,1680745.2408413766
2024-10-21,1704648.1159849742
2024-10-22,1704345.3280435817
2024-10-23,1700732.3003080476
2024-10-24,1669115.0641763976
2024-10-25,1694595.108913701
2024-10-28,1682695.5124161947
2024-10-29,1642850.1378190068
2024-10-30,1633509.4898018462
2024-11-01,1648976.5351155659
2024-11-04,1651570.4232532217
2024-11-05,1666003.9569364388
2024-11-06,1696049.8850571346
2024-11-07,1707451.8322283428
2024-11-08,1712791.0593913118
2024-11-11,1699836.1494609106
2024-11-12,1676251.598539491
2024-11-13,1676415.7266924442
2024-11-14,1668848.5496902151
2024-11-15,1657612.0142087615
2024-11-18,1620136.5947172146
2024-11-19,1669152.6346711463
2024-11-20,1664896.3072087138
2024-11-21,1693303.409613839
2024-11-22,1702536.1574022972
2024-11-25,1708321.5468714922
2024-11-26,1692934.6425448915
2024-11-27,1646829.6577993114
2024-11-28,1645193.6350478763
2024-11-29,1657149.004465878
2024-12-02,1681568.4127324596
2024-12-03,1693396.058671918
2024-12-04,1712732.4731884573
2024-12-05,1707116.9569979443
2024-12-06,1712222.6840322611
2024-12-09,1744410.458116809
2024-12-10,1723257.374250132
2024-12-11,1723020.3959569
2024-12-12,1732039.6847691075
2024-12-13,1746687.1481915626
2024-12-16,1744207.927704599
2024-12-17,1762463.020982518
2024-12-18,1759961.953655798
2024-12-19,1753616.8049562098
2024-12-20,1732365.6760184516
2024-12-23,1752892.7015209228
2024-12-24,1725766.2594650341
2024-12-25,1732770.2670998632
2024-12-26,1740195.3874475088
2024-12-27,1769458.3292136793
2024-12-30,1751833.9505585546
2024-12-31,1763091.502088795
2025-01-02,1723224.485259989
2025-01-03,1735602.1859993057
2025-01-06,1758924.1246312256
2025-01-07,1761393.4345907748
2025-01-08,1750765.178283078
2025-01-09,1720599.4216551327
2025-01-10,1705371.8675229454
2025-01-13,1650973.9732762263
2025-01-14,1678428.4793069805
2025-01-15,1666405.1364091944
2025-01-16,1678203.5390216187
2025-01-17,1689490.5808666176
2025-01-20,1705731.9157653132
2025-01-21,1707110.7610071108
2025-01-22,1719034.6890232782
2025-02-03,1707949.6288893742
2025-02-04,1703657.7051362898
2025-02-05,1724762.336510228
2025-02-06,1719029.5802581543
2025-02-07,1711868.3741537128
2025-02-10,1701309.8745290716
2025-02-11,1711056.9601452956
2025-02-12,1716028.1813552994
2025-02-13,1723323.4067808345
2025-02-14,1706912.5985823781
2025-02-17,1723639.0278517993
2025-02-18,1721156.0661140229
2025-02-19,1749635.9990719245
2025-02-20,1744257.2723664632
2025-02-21,1769883.7053035004
2025-02-24,1774150.848462444
2025-02-25,1769424.209479077
2025-02-26,1750586.8756312535
2025-02-27,1733182.565258469
2025-03-03,1705524.416639836
2025-03-04,1716256.3098445574
2025-03-05,1727865.9775883406
2025-03-06,1711421.4314697555
2025-03-07,1710822.82482339
2025-03-10,1723768.9623546686
2025-03-11,1698270.5858433254
2025-03-12,1724616.640911181
2025-03-13,1720786.333793193
2025-03-14,1742233.0032168224
2025-03-17,1734188.1151384774
2025-03-18,1728256.718201106
2025-03-19,1728429.9188145734
2025-03-20,1751715.0893255838
2025-03-21,1744614.2644773847
2025-03-24,1736561.8150865734
2025-03-25,1727966.2540517114
2025-03-26,1731372.4746519527
2025-03-27,1727596.5061928523
2025-03-28,1718294.1111618967
2025-03-31,1697434.0886788287
2025-04-01,1711087.374423022
2025-04-02,1712817.4074110328
2025-04-07,1669800.5218008035
2025-04-08,1656695.7307798169
2025-04-09,1649142.1283157684
2025-04-10,1657276.0013951103
2025-04-11,1658129.984066734
2025-04-14,1658298.118308248
2025-04-15,1658371.772790457
2025-04-16,1658545.849715789
2025-04-17,1657704.260560597
2025-04-18,1659790.5118728494
2025-04-21,1659216.5694494385
2025-04-22,1655574.9768329808
2025-04-23,1662446.781160451
2025-04-24,1659077.9584003654
2025-04-25,1658230.223416668
2025-04-28,1659484.9701297253
2025-04-29,1659503.6803288332
2025-04-30,1655126.925540068
2025-05-02,1660026.3680017572
2025-05-05,1654839.547264621
2025-05-06,1660095.6554707421
2025-05-07,1658827.0447859033
2025-05-08,1657830.8414107624
2025-05-09,1663431.133054311
2025-05-12,1669112.7775650497
2025-05-13,1674628.959360146
2025-05-14,1697459.444444356
2025-05-15,1700940.658237004
2025-05-16,1711368.1364245368
2025-05-19,1695584.6706756172
2025-05-20,1697931.2441973144
2025-05-21,1720991.4265375747
2025-05-22,1752701.4014434456
2025-05-23,1741924.7070369849
2025-05-26,1730080.937964241
2025-05-27,1728187.8560598444
2025-05-28,1725646.1597772615
2025-05-29,1742149.8172759127
2025-06-02,1735743.380758951
2025-06-03,1753310.8204332294
2025-06-04,1769205.3431809272
2025-06-05,1779228.0461665653
2025-06-06,1761890.4801371489
2025-06-09,1772705.3654769105
2025-06-10,1820997.7942921761
2025-06-11,1836455.0315261316
2025-06-12,1845215.4514490296
2025-06-13,1836805.4951357895
2025-06-16,1836692.7064286603
2025-06-17,1826438.5503206223
2025-06-18,1837419.161969762
2025-06-19,1823477.1444971615
2025-06-20,1810247.570116906
2025-06-23,1800530.4303696952
2025-06-24,1819964.8626385
2025-06-25,1814404.3403892762
2025-06-26,1805750.572145742
2025-06-27,1810758.7597927758
2025-06-30,1808085.6758076975
2025-07-01,1823452.6049281214
2025-07-02,1821437.6443115738
2025-07-03,1828171.4184289908
2025-07-04,1805403.2930754512
2025-07-07,1792199.850280599
2025-07-08,1819055.9825170783
2025-07-09,1852535.8841824962
2025-07-10,1854686.3217876628
2025-07-11,1855239.1920913348
2025-07-14,1844578.1413672052
2025-07-15,1882934.145764909
2025-07-16,1888333.944192985
2025-07-17,1916299.99259909
2025-07-18,1942269.0171530184
2025-07-21,1953023.8941880255
2025-07-22,1931425.1214354965
2025-07-23,1948272.7820270243
2025-07-24,1962221.5220869859
2025-07-25,1973856.5289751983
2025-07-28,2005426.8475712938
2025-07-29,2009260.221314386
2025-07-30,2042035.8895539397
2025-07-31,2103606.024771605
2025-08-04,2051819.397685929
2025-08-05,2087792.230546288
2025-08-06,2085085.633322768
2025-08-07,2110836.5000302717
2025-08-08,2159141.00594294
2025-08-11,2194084.8182801954
2025-08-12,2227148.96699736
2025-08-13,2285691.558113909
2025-08-14,2286097.107155143
2025-08-15,2316762.697150946
2025-08-18,2360469.2162106917
2025-08-19,2281167.946606731
2025-08-20,2191463.2873677155
2025-08-21,2221250.4272031654
2025-08-22,2223394.1140421745
2025-08-25,2275446.347057718
2025-08-26,2275937.9490357307
2025-08-27,2323758.470578668
2025-08-28,2317781.5320347105
2025-08-29,2356597.0434118793
2025-09-01,2250386.6806259775
2025-09-02,2145391.4063703506
2025-09-03,2154180.1386914486
2025-09-04,2133900.757182841
2025-09-05,2177657.0906636375
2025-09-08,2211481.9035721705
2025-09-09,2246097.4724121257
2025-09-10,2297534.855869399
2025-09-11,2292654.654141372
2025-09-12,2269157.8155086376
2025-09-15,2258918.618546082
2025-09-16,2288287.158573697
2025-09-17,2277457.9688574234
2025-09-18,2312478.788153983
2025-09-19,2302702.5712066055
2025-09-22,2352702.410678591
2025-09-23,2371302.6226562127
2025-09-24,2356277.2268554657
2025-09-25,2329607.832884892
2025-09-26,2237666.137307937
2025-09-30,2298756.748902224
2025-10-01,2351804.938573607
2025-10-02,2419232.0376635157
2025-10-03,2476105.95184222
2025-10-07,2591456.791048224
2025-10-08,2581623.4521192405
2025-10-09,2601264.9197684634
2025-10-13,2579748.6469081445
2025-10-14,2491025.7835572246
2025-10-15,2520026.8044125936
2025-10-16,2617455.2876987117
2025-10-17,2612517.9717608434
2025-10-20,2691427.5731582055
2025-10-21,2680058.381894342
2025-10-22,2695109.500001899
2025-10-23,2710264.25602082
2025-10-27,2834906.858282129
2025-10-28,2871616.680981923
2025-10-29,2897087.5142780454
2025-10-30,2959218.156344095
2025-10-31,2941171.6419361643
2025-11-03,2954971.0233648336
2025-11-04,2858236.716539793
2025-11-05,2882627.5429207864
2025-11-06,2955550.6174286036
2025-11-07,2896588.7070582723
2025-11-10,2990827.777683796
2025-11-11,3016861.033735826
2025-11-12,3031639.8274178286
2025-11-13,3071111.2397644715
2025-11-14,2989375.810803306
2025-11-17,3011765.8195047043
2025-11-18,2970917.8066871697
2025-11-19,2933112.1146636833
2025-11-20,2968283.5734507935
2025-11-21,2850162.2186023598
2025-11-24,2871006.4253576533
2025-11-25,2892887.117017013
2025-11-26,2878378.300931738
2025-11-27,2944686.46786694
2025-11-28,2969562.289015906
2025-12-01,2961378.7712566736
2025-12-02,2972164.7654264215
2025-12-03,2983004.238807683
2025-12-04,2966868.1138876756
2025-12-05,3015284.788977661
2025-12-08,3028359.4937778064
2025-12-09,3039027.8559189565
2025-12-10,3034958.2012027567
2025-12-11,3014040.5057093403
2025-12-12,3042721.7674321
2025-12-15,3040179.283413031
2025-12-16,2981321.9700881448
2025-12-17,2980614.8171451613
2025-12-18,2962486.485582066
2025-12-19,2996352.6553097046
2025-12-22,3017546.240405242
2025-12-23,2994050.7139436384
2025-12-24,3009767.7965253238
2025-12-26,3018289.9653554037
2025-12-29,3018538.1178465984
2025-12-30,3035631.495233134
2025-12-31,3038416.518671449
2026-01-02,3087051.0426296354
2026-01-05,3133295.387451806
2026-01-06,3254826.1026951396
2026-01-07,3318123.111145728
2026-01-08,3302529.0281083984
2026-01-09,3224103.6993229114
2026-01-12,3325730.3671419797
2026-01-13,3365992.6725143753
2026-01-14,3409980.3249667706
2026-01-15,3476642.7915207893
2026-01-16,3552153.7624388696
2026-01-19,3645949.0526120947
2026-01-20,3673488.461567182
2026-01-21,3567700.997113018
2026-01-22,3611607.9873491
2026-01-23,3597161.0727993315
2026-01-26,3681286.310142662
2026-01-27,3674171.6126417336
2026-01-28,3814296.0759136216
2026-01-29,3750717.035248066
2026-01-30,3846948.0821189927
2026-02-02,3654930.060263437
2026-02-03,3682304.083187598
2026-02-04,3830047.3185067484
2026-02-05,3645569.9125678544
2026-02-06,3543260.2974398076
2026-02-09,3636341.8168229465
2026-02-10,3600353.9030889436
2026-02-11,3639797.0469987392
2026-02-23,3800046.247133116
2026-02-24,3984519.1492863507
2026-02-25,4043738.9628045284
2026-02-26,4095108.7002834766
2026-03-02,4044567.3527595312
2026-03-03,3872265.591368064
2026-03-04,3584193.178207052
2026-03-05,3755266.2458520727
2026-03-06,3764614.718097857
2026-03-09,3513809.9825032083
2026-03-10,3675953.4464597413
2026-03-11,3844481.5939583564
2026-03-12,3896865.593512534
2026-03-13,3942219.04540921
2026-03-16,3931546.4025438637
2026-03-17,4012550.182533083
2026-03-18,4084246.224524384
2026-03-19,4109456.5342396153
2026-03-20,4067531.1763141262
2026-03-23,3937115.1029464365
2026-03-24,3871279.0808940707
2026-03-25,4054099.5915542394
2026-03-26,4077479.8443660955
2026-03-27,4094062.2886458333
2026-03-30,4031061.1768013695
2026-03-31,3871814.6636506715
2026-04-01,4027712.1376175075
2026-04-02,4001062.2554614926
2026-04-07,4068353.637999228
