Date,Equity
2009-10-22,280954.33779018867
2009-10-23,287150.9820832806
2009-10-26,288192.1438370551
2009-10-27,287630.5592303025
2009-10-28,279138.12005762913
2009-10-29,270785.8160522174
2009-10-30,267664.6225713832
2009-11-02,266962.32695951196
2009-11-03,267182.86057753244
2009-11-04,268892.71819496487
2009-11-05,268156.28359286126
2009-11-06,269632.3126706503
2009-11-09,271022.4726916427
2009-11-10,271315.31742154766
2009-11-11,271701.51282745495
2009-11-12,272292.5019180321
2009-11-13,272067.27592287614
2009-11-16,273889.8042084667
2009-11-17,270586.44292334863
2009-11-18,270253.7335065491
2009-11-19,270092.2336559962
2009-11-20,269145.7850208428
2009-11-23,268075.46438468597
2009-11-24,269086.38281595707
2009-11-25,269404.03259183577
2009-11-26,266166.8803901197
2009-11-27,259896.1637533512
2009-11-30,265492.7917928478
2009-12-01,267510.24632720015
2009-12-02,267723.74984881
2009-12-03,268378.8191272661
2009-12-04,268894.1763892851
2009-12-07,269998.8579245833
2009-12-08,268756.7156054728
2009-12-09,269406.21075732063
2009-12-10,265391.5251250334
2009-12-11,271357.1719271422
2009-12-14,270959.327860596
2009-12-15,270311.2256880624
2009-12-16,268359.2341859521
2009-12-17,266793.1139727815
2009-12-18,267471.6396116093
2009-12-21,267582.3056936806
2009-12-22,268403.410916015
2009-12-23,269912.6743541569
2009-12-24,272964.5191184692
2009-12-25,273607.2256924051
2009-12-28,276541.5804355571
2009-12-29,277003.2903444031
2009-12-30,280064.6686916767
2009-12-31,283540.38111505937
2010-01-04,280409.28793238365
2010-01-05,279845.2078473753
2010-01-06,279723.82652716694
2010-01-07,277400.10034775955
2010-01-08,274950.1328790446
2010-01-11,276430.2075906945
2010-01-12,278627.2166817826
2010-01-13,274143.02220903616
2010-01-14,275471.0328272511
2010-01-15,283229.9529405343
2010-01-18,281844.43438009184
2010-01-19,275040.67881749605
2010-01-20,275909.2697276071
2010-01-21,269296.75514215656
2010-01-22,265378.45884129277
2010-01-25,262791.68879827537
2010-01-26,254977.7953087144
2010-01-27,252548.84417923025
2010-01-28,253304.65202608076
2010-01-29,252130.1937930324
