Date,Equity
2008-12-04,139432.92750869668
2008-12-05,138232.2232915919
2008-12-08,140994.7209795091
2008-12-09,140266.39429020826
2008-12-10,143417.91699663573
2008-12-11,141422.2522613828
2008-12-12,138996.79489463815
2008-12-15,140928.70216035526
2008-12-16,140569.14816445584
2008-12-17,140315.1743301382
2008-12-18,141450.04904476198
2008-12-19,141643.66399017491
2008-12-22,136802.84490581154
2008-12-23,132520.26447044563
2008-12-24,134305.19549940954
2008-12-25,135117.23799363401
2008-12-26,134409.29944755818
2008-12-29,134044.19844446113
2008-12-30,138793.92587797044
2008-12-31,138409.5814463628
2009-01-02,138409.5814463628
2009-01-05,140189.4860975525
2009-01-06,140773.0398855716
2009-01-07,141747.56841483945
2009-01-08,135967.50894301783
2009-01-09,135063.31295357566
2009-01-12,131206.58236253128
2009-01-13,133529.88604728202
2009-01-14,133393.59252115333
2009-01-15,129723.05162958926
2009-01-16,130738.9420722823
2009-01-19,131620.8638438016
2009-01-20,129472.10704508572
2009-01-21,129394.17164137361
2009-02-02,129016.3877321477
2009-02-03,131634.61721364284
2009-02-04,131078.03952566136
2009-02-05,130738.2275996137
2009-02-06,132621.47660136558
2009-02-09,133251.91147726055
2009-02-10,134043.87932650928
2009-02-11,135282.50190991236
2009-02-12,133150.44626497652
2009-02-13,136037.24298316837
2009-02-16,137755.8736208208
2009-02-17,135074.34371422936
2009-02-18,135114.2339536914
2009-02-19,136606.17154804993
2009-02-20,134759.57950978033
2009-02-23,135738.75342693884
2009-02-24,134704.54936531433
2009-02-25,135146.21980126877
2009-02-26,137289.35239331925
2009-02-27,140260.8620949672
2009-03-02,136560.39077610668
2009-03-03,138134.01378644066
2009-03-04,141512.5547273539
2009-03-05,142157.45110557694
2009-03-06,141909.16784437746
2009-03-09,141595.37101264024
2009-03-10,144328.92827013813
2009-03-11,142456.0089322137
2009-03-12,142566.4117078101
2009-03-13,145238.19865072536
2009-03-16,146912.32439117922
2009-03-17,148374.4210925529
2009-03-18,147516.49794356225
2009-03-19,145636.13411662186
2009-03-20,141846.05449075706
2009-03-23,147577.79602712762
2009-03-24,151439.67142167388
2009-03-25,159175.69310620596
2009-03-26,160512.63372417178
2009-03-27,159215.92026420622
2009-03-30,151548.0747524932
