Date,Equity
2023-04-27,200144.5207188909
2023-04-28,200239.9840144741
2023-05-02,200633.8754618446
2023-05-03,200300.17236557315
2023-05-04,200293.1545746161
2023-05-05,199967.4818752368
2023-05-08,200387.5162363507
2023-05-09,200241.7186454073
2023-05-10,199817.84143341798
2023-05-11,199380.3136923304
2023-05-12,199876.2196022333
2023-05-15,199366.93443217664
2023-05-16,199739.2858897262
2023-05-17,200036.62016019996
2023-05-18,200881.6406472288
2023-05-19,201524.44803214923
2023-05-22,200498.91388105825
2023-05-23,201227.4288055191
2023-05-24,203118.24373340618
2023-05-25,207721.52296485082
2023-05-26,208748.907752749
2023-05-29,211360.03251623496
2023-05-30,210366.00989862118
2023-05-31,211245.99023205388
2023-06-01,214546.71259169013
2023-06-02,218146.0767331319
2023-06-05,218381.22309057644
2023-06-06,217663.04782215616
2023-06-07,221963.57257794734
2023-06-08,216728.05607394056
2023-06-09,224816.14242216342
2023-06-12,223929.79523778614
2023-06-13,229888.86952617182
2023-06-14,233601.18434159414
2023-06-15,242944.56543480686
2023-06-16,244951.07857545844
2023-06-19,243885.56751950778
2023-06-20,242928.40894782665
2023-06-21,245984.38435220474
2023-06-26,241969.3921518639
2023-06-27,233334.87500711795
2023-06-28,234391.39736757506
2023-06-29,238386.30409046914
2023-06-30,243082.63961253763
2023-07-03,249824.32694760643
2023-07-04,260034.13378761982
2023-07-05,255755.462116619
2023-07-06,254499.08208534744
2023-07-07,251228.14196094134
2023-07-10,253454.78896642185
2023-07-11,262776.56425351545
2023-07-12,271813.153883387
2023-07-13,279742.504007318
2023-07-14,288908.6898285079
2023-07-17,288961.1689314431
2023-07-18,285309.0986488447
2023-07-19,279698.4714783587
2023-07-20,286947.27837250644
2023-07-21,301981.16827673785
2023-07-24,308063.1465268768
2023-07-25,302090.4213119126
2023-07-26,301696.17149900814
2023-07-27,300503.8145187583
2023-07-28,306243.48896079813
2023-07-31,298474.83932978014
2023-08-01,294776.35248955427
2023-08-02,274156.57176957437
2023-08-04,275908.8185224358
2023-08-07,288788.1192574637
2023-08-08,287356.98411456536
2023-08-09,287620.42370521644
2023-08-10,275221.10529618105
2023-08-11,279249.6168390083
2023-08-14,276347.02106298483
2023-08-15,285999.6905160803
2023-08-16,293731.9814103866
2023-08-17,299908.92109497706
2023-08-18,293359.84952032176
2023-08-21,296472.97852624406
2023-08-22,300899.3874399384
2023-08-23,303329.8161359178
2023-08-24,303863.1072006962
2023-08-25,298721.9722552795
2023-08-28,295892.56781227735
2023-08-29,296296.2864502153
2023-08-30,296069.02420257835
2023-08-31,296320.503568281
2023-09-01,293051.2894131725
2023-09-04,293826.430775959
2023-09-05,294147.3273173112
2023-09-06,295787.2314487138
2023-09-07,295231.12114306074
2023-09-08,294866.0860659285
2023-09-11,293528.7546144982
2023-09-12,293966.19939089887
2023-09-13,293966.90923623403
2023-09-14,295252.27040295466
2023-09-15,295964.35991170374
2023-09-18,294361.96665896225
2023-09-19,294638.1513895043
2023-09-20,292066.76667306543
2023-09-21,289940.75492948265
2023-09-22,291041.1871051012
2023-09-25,292454.8872517521
2023-09-26,291381.87211919506
2023-09-27,292082.50625141576
2023-09-28,292990.72260133195
2023-10-02,292581.09505731316
2023-10-03,292341.9819779236
2023-10-04,292204.38814379316
2023-10-05,292897.80967444845
2023-10-06,292612.6216241484
2023-10-11,292365.88188667037
2023-10-12,292554.6577341748
2023-10-13,292624.2239158333
2023-10-16,291904.0403318879
2023-10-17,291147.5343744116
2023-10-18,287609.58847630915
2023-10-19,287565.8427626421
2023-10-20,287202.4588733853
2023-10-23,285811.001701154
2023-10-24,285569.535692916
2023-10-25,285306.4985836162
2023-10-26,283675.26053257793
2023-10-27,284295.51960097643
2023-10-30,284562.1765785305
2023-10-31,282582.5851523275
2023-11-01,282787.269876854
2023-11-02,284252.8600925277
2023-11-03,285657.18232891714
2023-11-06,287984.64426329074
2023-11-07,294262.9986985916
2023-11-08,295630.6505440106
2023-11-09,294326.1023029657
2023-11-10,291928.0849949092
2023-11-13,289513.501347412
2023-11-14,290969.11985984526
2023-11-15,290328.4702847159
2023-11-16,288671.0956848734
2023-11-17,289235.1737699331
2023-11-20,289710.58780034643
2023-11-21,291126.85802521365
2023-11-22,290533.5299211387
2023-11-23,287438.23790450627
2023-11-24,287469.85368277936
2023-11-27,283401.57242477033
2023-11-28,287629.81000210857
2023-11-29,289644.54118250386
2023-11-30,289208.1042332133
2023-12-01,291003.97261272103
2023-12-04,290311.7148327943
2023-12-05,294939.7722802325
2023-12-06,299072.5824577863
2023-12-07,302510.09051199333
2023-12-08,307912.11587126524
2023-12-11,302121.58224216534
2023-12-12,304492.45677622675
2023-12-13,304551.6044079848
2023-12-14,304329.27845325746
2023-12-15,302584.5523635639
2023-12-18,301211.3761335081
2023-12-19,297366.95592512924
2023-12-20,296651.36622029485
2023-12-21,294776.37429344864
2023-12-22,296896.34706467745
2023-12-25,291202.39661420503
2023-12-26,293697.2623412977
2023-12-27,296382.78490891116
2023-12-28,295726.90373270406
2023-12-29,294901.3461732981
2024-01-02,292905.78081252374
2024-01-03,287949.8303341873
2024-01-04,289251.25443443126
2024-01-05,289074.1038940678
2024-01-08,287170.41902989615
2024-01-09,279566.16803613614
2024-01-10,276268.3921577215
2024-01-11,277739.0200083542
2024-01-12,276655.3040405179
2024-01-15,276398.1860874923
2024-01-16,278047.3940557719
2024-01-17,275741.8345474951
2024-01-18,276454.1907191852
2024-01-19,278157.3257748047
2024-01-22,282424.8805016975
2024-01-23,285347.8935513291
2024-01-24,284005.3728194315
2024-01-25,284204.873109607
2024-01-26,281645.0978532183
2024-01-29,284775.3311320982
2024-01-30,286286.556131195
2024-01-31,284468.7932747724
2024-02-01,292923.93325281556
2024-02-02,301230.8457199341
2024-02-05,304958.28120004013
2024-02-15,317440.5234306625
2024-02-16,312918.1010997297
2024-02-19,310679.7920086334
2024-02-20,308584.7616553931
2024-02-21,307518.6849214357
2024-02-22,310267.1278341443
2024-02-23,310641.68461754493
2024-02-26,310725.39292116335
2024-02-27,305930.2968122115
2024-02-29,314290.06014863116
